url,status
https://www.datenportal.bmbf.de/portal/Tabelle-0.25b.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.25b.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.25b.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.25b.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.3.1.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.3.1.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.3.1.html,OK
https://www.datenportal.bmbf.de/portal/grafik-1.3.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.3.1.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.12.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.12.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.12.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.12.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.47.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.47.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.47.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.23.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.23.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.23.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.77.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.77.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.77.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.77.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.23.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.23.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.23.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.23.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.44.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.44.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.44.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.44.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.33.pdf,OK
https://www.datenportal.bmbf.de/portal/grafik-2.3.33.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.33.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.33.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.33.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.15.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.15.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.15.csv,OK
https://www.datenportal.bmbf.de/portal/grafik-2.5.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.1.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.1.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.1.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.106.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.106.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.106.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.106.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.54.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.54.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.54.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.54.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.39.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.39.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.39.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.39.pdf,OK
https://www.datenportal.bmbf.de/portal/grafik-2.5.83.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.83.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.83.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.83.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.83.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.93.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.93.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.93.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.11.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.11.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.11.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.11.xls,OK
https://www.datenportal.bmbf.de/portal/de/bild-51.pdf,OK
